gd, mm, dd, itv, volume
3,10,8,47,69
3,10,8,48,61
3,10,8,49,65
3,10,8,50,56
3,10,8,51,63
3,10,8,52,60
3,10,8,53,60
3,10,8,54,46
3,10,8,55,54
3,10,8,56,37
3,10,8,57,44
3,10,8,58,41
3,10,8,59,19
3,10,8,60,33
3,10,8,61,31
3,10,8,62,29
3,10,8,63,21
3,10,8,64,22
3,10,8,65,27
3,10,8,66,15
3,10,8,67,8
3,10,8,68,14
3,10,8,69,17
3,10,8,70,1
3,10,9,71,1
3,10,9,0,1
3,10,9,1,1
3,10,9,2,2
3,10,9,3,1
3,10,9,4,3
3,10,9,5,3
3,10,9,6,1
3,10,9,7,1
3,10,9,8,1
3,10,9,9,1
3,10,9,10,1
3,10,9,11,1
3,10,9,12,1
3,10,9,13,1
3,10,9,14,1
3,10,9,15,12
3,10,9,16,8
3,10,9,17,18
3,10,9,18,29
3,10,9,19,31
3,10,9,20,45
3,10,9,21,61
3,10,9,22,99
3,10,9,23,100
3,10,9,24,125
3,10,9,25,114
3,10,9,26,113
3,10,9,27,125
3,10,9,28,94
3,10,9,29,80
3,10,9,30,66
3,10,9,31,79
3,10,9,32,64
3,10,9,33,64
3,10,9,34,52
3,10,9,35,61
3,10,9,36,65
3,10,9,37,68
3,10,9,38,63
3,10,9,39,66
3,10,9,40,61
3,10,9,41,48
3,10,9,42,64
3,10,9,43,54
3,10,9,44,65
3,10,9,45,74
3,10,9,46,61
3,10,9,47,69
3,10,9,48,60
3,10,9,49,63
3,10,9,50,72
3,10,9,51,69
3,10,9,52,83
3,10,9,53,73
3,10,9,54,70
3,10,9,55,48
3,10,9,56,54
3,10,9,57,36
3,10,9,58,46
3,10,9,59,36
3,10,9,60,35
3,10,9,61,33
3,10,9,62,25
3,10,9,63,34
3,10,9,64,29
3,10,9,65,19
3,10,9,66,14
3,10,9,67,22
3,10,9,68,12
3,10,9,69,14
3,10,9,70,6
3,10,9,71,7
3,10,10,0,2
3,10,10,1,2
3,10,10,2,1
3,10,10,3,1
3,10,10,4,1
3,10,10,5,1
3,10,10,6,9
3,10,10,7,9
3,10,10,8,9
3,10,10,9,9
3,10,10,10,9
3,10,10,11,9
3,10,10,12,9
3,10,10,13,9
3,10,10,14,9
3,10,10,15,9
3,10,10,16,17
3,10,10,17,30
3,10,10,18,23
3,10,10,19,34
3,10,10,20,49
3,10,10,21,82
3,10,10,22,114
3,10,10,23,115
3,10,10,24,129
3,10,10,25,120
3,10,10,26,117
3,10,10,27,121
3,10,10,28,92
3,10,10,29,90
3,10,10,30,60
3,10,10,31,57
3,10,10,32,76
3,10,10,33,57
3,10,10,34,55
3,10,10,35,55
3,10,10,36,67
3,10,10,37,76
3,10,10,38,66
3,10,10,39,69
3,10,10,40,57
3,10,10,41,85
3,10,10,42,65
3,10,10,43,61
3,10,10,44,69
3,10,10,45,66
3,10,10,46,69
3,10,10,47,70
3,10,10,48,77
3,10,10,49,67
3,10,10,50,81
3,10,10,51,85
3,10,10,52,65
3,10,10,53,55
3,10,10,54,59
3,10,10,55,53
3,10,10,56,41
3,10,10,57,30
3,10,10,58,31
3,10,10,59,31
3,10,10,60,32
3,10,10,61,41
3,10,10,62,26
3,10,10,63,25
3,10,10,64,32
3,10,10,65,16
3,10,10,66,24
3,10,10,67,17
3,10,10,68,10
3,10,10,69,9
3,10,10,70,9
3,10,10,71,12
3,10,11,0,4
3,10,11,1,2
3,10,11,2,2
3,10,11,3,14
3,10,11,4,14
3,10,11,5,14
3,10,11,6,14
3,10,11,7,14
3,10,11,8,14
3,10,11,9,14
3,10,11,10,14
3,10,11,11,14
3,10,11,12,14
3,10,11,13,14
3,10,11,14,14
3,10,11,15,14
3,10,11,16,9
3,10,11,17,22
3,10,11,18,25
3,10,11,19,31
3,10,11,20,52
3,10,11,21,94
3,10,11,22,109
3,10,11,23,103
3,10,11,24,122
3,10,11,25,106
3,10,11,26,123
3,10,11,27,106
3,10,11,28,92
3,10,11,29,71
3,10,11,30,69
3,10,11,31,55
3,10,11,32,71
3,10,11,33,66
3,10,11,34,71
3,10,11,35,61
3,10,11,36,69
3,10,11,37,63
3,10,11,38,72
3,10,11,39,58
3,10,11,40,52
3,10,11,41,64
3,10,11,42,69
3,10,11,43,76
3,10,11,44,70
3,10,11,45,79
3,10,11,46,87
3,10,11,47,79
3,10,11,48,63
3,10,11,49,79
3,10,11,50,74
3,10,11,51,95
3,10,11,52,66
3,10,11,53,76
3,10,11,54,54
3,10,11,55,56
3,10,11,56,50
3,10,11,57,44
3,10,11,58,28
3,10,11,59,30
3,10,11,60,40
3,10,11,61,24
3,10,11,62,37
3,10,11,63,33
3,10,11,64,28
3,10,11,65,26
3,10,11,66,22
3,10,11,67,19
3,10,11,68,16
3,10,11,69,23
3,10,11,70,8
3,10,11,71,9
3,10,12,0,2
3,10,12,1,2
3,10,12,2,1
3,10,12,3,14
3,10,12,4,14
3,10,12,5,14
3,10,12,6,14
3,10,12,7,14
3,10,12,8,14
3,10,12,9,14
3,10,12,10,14
3,10,12,11,14
3,10,12,12,14
3,10,12,13,14
3,10,12,14,14
3,10,12,15,14
3,10,12,16,14
3,10,12,17,15
3,10,12,18,32
3,10,12,19,27
3,10,12,20,45
3,10,12,21,91
3,10,12,22,92
3,10,12,23,119
3,10,12,24,129
3,10,12,25,124
3,10,12,26,114
3,10,12,27,112
3,10,12,28,108
3,10,12,29,86
3,10,12,30,78
3,10,12,31,61
3,10,12,32,68
3,10,12,33,54
3,10,12,34,56
3,10,12,35,44
3,10,12,36,60
3,10,12,37,72
3,10,12,38,58
3,10,12,39,77
3,10,12,40,65
3,10,12,41,72
3,10,12,42,68
3,10,12,43,79
3,10,12,44,68
3,10,12,45,62
3,10,12,46,79
3,10,12,47,72
3,10,12,48,71
3,10,12,49,66
3,10,12,50,82
3,10,12,51,81
3,10,12,52,82
3,10,12,53,76
3,10,12,54,66
3,10,12,55,66
3,10,12,56,55
3,10,12,57,44
3,10,12,58,46
3,10,12,59,22
3,10,12,60,31
3,10,12,61,31
3,10,12,62,33
3,10,12,63,36
3,10,12,64,15
3,10,12,65,26
3,10,12,66,22
3,10,12,67,12
3,10,12,68,15
3,10,12,69,14
3,10,12,70,9
3,10,12,71,6
3,10,13,0,7
3,10,13,1,2
3,10,13,2,3
3,10,13,3,3
3,10,13,4,3
3,10,13,5,1
3,10,13,6,1
3,10,13,7,1
3,10,13,8,1
3,10,13,9,1
3,10,13,10,2
3,10,13,11,2
3,10,13,12,2
3,10,13,13,2
3,10,13,14,19
3,10,13,15,19
3,10,13,16,21
3,10,13,17,14
3,10,13,18,23
3,10,13,19,54
3,10,13,20,66
3,10,13,21,91
3,10,13,22,107
3,10,13,23,145
3,10,13,24,112
3,10,13,25,121
3,10,13,26,121
3,10,13,27,127
3,10,13,28,101
3,10,13,29,77
3,10,13,30,69
3,10,13,31,75
3,10,13,32,76
3,10,13,33,77
3,10,13,34,65
3,10,13,35,60
3,10,13,36,71
3,10,13,37,68
3,10,13,38,70
3,10,13,39,73
3,10,13,40,76
3,10,13,41,80
3,10,13,42,86
3,10,13,43,81
3,10,13,44,83
3,10,13,45,91
3,10,13,46,78
3,10,13,47,72
3,10,13,48,81
3,10,13,49,79
3,10,13,50,74
3,10,13,51,77
3,10,13,52,80
3,10,13,53,80
3,10,13,54,73
3,10,13,55,70
3,10,13,56,52
3,10,13,57,46
3,10,13,58,45
3,10,13,59,37
3,10,13,60,44
3,10,13,61,34
3,10,13,62,42
3,10,13,63,26
3,10,13,64,25
3,10,13,65,27
3,10,13,66,17
3,10,13,67,13
3,10,13,68,15
3,10,13,69,6
3,10,13,70,11
3,10,13,71,9
3,10,14,0,1
3,10,14,1,1
3,10,14,2,1
3,10,14,3,1
3,10,14,4,1
3,10,14,5,1
3,10,14,6,1
3,10,14,7,1
3,10,14,8,1
3,10,14,9,2
3,10,14,10,1
3,10,14,11,1
3,10,14,12,1
3,10,14,13,1
3,10,14,14,6
3,10,14,15,14
3,10,14,16,10
3,10,14,17,22
3,10,14,18,20
3,10,14,19,45
3,10,14,20,47
3,10,14,21,87
3,10,14,22,96
3,10,14,23,108
3,10,14,24,112
3,10,14,25,132
3,10,14,26,141
3,10,14,27,105
3,10,14,28,117
3,10,14,29,77
3,10,14,30,121
3,10,14,31,83
3,10,14,32,76
3,10,14,33,76
3,10,14,34,66
3,10,14,35,61
3,10,14,36,65
3,10,14,37,86
3,10,14,38,93
3,10,14,39,80
3,10,14,40,83
3,10,14,41,102
3,10,14,42,97
3,10,14,43,101
3,10,14,44,82
3,10,14,45,81
3,10,14,46,104
3,10,14,47,94
3,10,14,48,102
3,10,14,49,94
3,10,14,50,87
3,10,14,51,83
3,10,14,52,98
3,10,14,53,79
3,10,14,54,71
3,10,14,55,89
3,10,14,56,69
3,10,14,57,53
3,10,14,58,52
3,10,14,59,49
3,10,14,60,48
3,10,14,61,35
3,10,14,62,38
3,10,14,63,24
3,10,14,64,29
3,10,14,65,37
3,10,14,66,25
3,10,14,67,24
3,10,14,68,21
3,10,14,69,8
3,10,14,70,12
3,10,14,71,7
3,10,15,0,3
3,10,15,1,2
3,10,15,2,1
3,10,15,3,1
3,10,15,4,1
3,10,15,5,2
3,10,15,6,1
3,10,15,7,1
3,10,15,8,1
3,10,15,9,1
3,10,15,10,1
3,10,15,11,1
3,10,15,12,1
3,10,15,13,1
3,10,15,14,1
3,10,15,15,17
3,10,15,16,21
3,10,15,17,14
3,10,15,18,21
3,10,15,19,13
3,10,15,20,50
3,10,15,21,50
3,10,15,22,50
3,10,15,23,81
3,10,15,24,101
3,10,15,25,118
3,10,15,26,103
3,10,15,27,108
3,10,15,28,124
3,10,15,29,95
3,10,15,30,111
3,10,15,31,111
3,10,15,32,101
3,10,15,33,77
3,10,15,34,76
3,10,15,35,58
3,10,15,36,62
3,10,15,37,85
3,10,15,38,78
3,10,15,39,85
3,10,15,40,90
3,10,15,41,93
3,10,15,42,79
3,10,15,43,88
3,10,15,44,60
3,10,15,45,72
3,10,15,46,82
3,10,15,47,88
3,10,15,48,85
3,10,15,49,79
3,10,15,50,91
3,10,15,51,72
3,10,15,52,84
3,10,15,53,50
3,10,15,54,41
3,10,15,55,35
3,10,15,56,37
3,10,15,57,40
3,10,15,58,37
3,10,15,59,34
3,10,15,60,36
3,10,15,61,50
3,10,15,62,32
3,10,15,63,26
3,10,15,64,21
3,10,15,65,26
3,10,15,66,16
3,10,15,67,10
3,10,15,68,11
3,10,15,69,6
3,10,15,70,8
3,10,15,71,7
3,10,16,0,2
3,10,16,1,1
3,10,16,2,1
3,10,16,3,1
3,10,16,4,2
3,10,16,5,1
3,10,16,6,1
3,10,16,7,1
3,10,16,8,1
3,10,16,9,1
3,10,16,10,1
3,10,16,11,1
3,10,16,12,17
3,10,16,13,17
3,10,16,14,17
3,10,16,15,17
3,10,16,16,9
3,10,16,17,20
3,10,16,18,12
3,10,16,19,34
3,10,16,20,34
3,10,16,21,40
3,10,16,22,69
3,10,16,23,58
3,10,16,24,81
3,10,16,25,92
3,10,16,26,99
3,10,16,27,95
3,10,16,28,107
3,10,16,29,87
3,10,16,30,90
3,10,16,31,75
3,10,16,32,97
3,10,16,33,67
3,10,16,34,80
3,10,16,35,57
3,10,16,36,68
3,10,16,37,68
3,10,16,38,63
3,10,16,39,79
3,10,16,40,61
3,10,16,41,90
3,10,16,42,66
3,10,16,43,81
3,10,16,44,63
3,10,16,45,78
3,10,16,46,86
3,10,16,47,69
3,10,16,48,84
3,10,16,49,98
3,10,16,50,71
3,10,16,51,82
3,10,16,52,65
3,10,16,53,74
3,10,16,54,46
3,10,16,55,54
3,10,16,56,32
3,10,16,57,44
3,10,16,58,35
3,10,16,59,38
3,10,16,60,31
3,10,16,61,46
3,10,16,62,33
3,10,16,63,22
3,10,16,64,23
3,10,16,65,21
3,10,16,66,14
3,10,16,67,11
3,10,16,68,6
3,10,16,69,4
3,10,16,70,6
3,10,16,71,4
3,10,17,0,3
3,10,17,1,1
3,10,17,2,4
3,10,17,3,2
3,10,17,4,1
3,10,17,5,3
3,10,17,6,3
3,10,17,7,1
3,10,17,8,1
3,10,17,9,14
3,10,17,10,14
3,10,17,11,14
3,10,17,12,14
3,10,17,13,14
3,10,17,14,14
3,10,17,15,14
3,10,17,16,19
3,10,17,17,23
3,10,17,18,31
3,10,17,19,45
3,10,17,20,52
3,10,17,21,84
3,10,17,22,125
3,10,17,23,119
3,10,17,24,130
3,10,17,25,133
3,10,17,26,109
3,10,17,27,114
3,10,17,28,102
3,10,17,29,91
3,10,17,30,65
3,10,17,31,65
3,10,17,32,58
3,10,17,33,63
3,10,17,34,54
3,10,17,35,50
3,10,17,36,66
3,10,17,37,54
3,10,17,38,70
3,10,17,39,62
3,10,17,40,71
3,10,17,41,66
3,10,17,42,82
3,10,17,43,72
3,10,17,44,56
3,10,17,45,53
3,10,17,46,84
3,10,17,47,76
3,10,17,48,68
3,10,17,49,92
3,10,17,50,72
3,10,17,51,86
3,10,17,52,83
3,10,17,53,58
3,10,17,54,56
3,10,17,55,53
3,10,17,56,53
3,10,17,57,38
3,10,17,58,48
3,10,17,59,26
3,10,17,60,29
3,10,17,61,33
3,10,17,62,26
3,10,17,63,28
3,10,17,64,20
3,10,17,65,17
3,10,17,66,21
3,10,17,67,21
3,10,17,68,23
3,10,17,69,9
3,10,17,70,10
3,10,17,71,18
4,9,19,0,17
4,9,19,1,16
4,9,19,2,16
4,9,19,3,17
4,9,19,4,17
4,9,19,5,11
4,9,19,6,11
4,9,19,7,14
4,9,19,8,18
4,9,19,9,10
4,9,19,10,10
4,9,19,11,9
4,9,19,12,11
4,9,19,13,8
4,9,19,14,10
4,9,19,15,9
4,9,19,16,14
4,9,19,17,27
4,9,19,18,39
4,9,19,19,58
4,9,19,20,71
4,9,19,21,127
4,9,19,22,123
4,9,19,23,153
4,9,19,24,161
4,9,19,25,167
4,9,19,26,138
4,9,19,27,174
4,9,19,28,144
4,9,19,29,148
4,9,19,30,104
4,9,19,31,111
4,9,19,32,122
4,9,19,33,111
4,9,19,34,82
4,9,19,35,91
4,9,19,36,104
4,9,19,37,91
4,9,19,38,122
4,9,19,39,117
4,9,19,40,107
4,9,19,41,131
4,9,19,42,100
4,9,19,43,84
4,9,19,44,107
4,9,19,45,117
4,9,19,46,109
4,9,19,47,115
4,9,19,48,123
4,9,19,49,111
4,9,19,50,116
4,9,19,51,110
4,9,19,52,118
4,9,19,53,95
4,9,19,54,94
4,9,19,55,56
4,9,19,56,61
4,9,19,57,51
4,9,19,58,61
4,9,19,59,50
4,9,19,60,55
4,9,19,61,29
4,9,19,62,41
4,9,19,63,32
4,9,19,64,34
4,9,19,65,30
4,9,19,66,22
4,9,19,67,24
4,9,19,68,12
4,9,19,69,6
4,9,19,70,11
4,9,19,71,22
4,9,20,0,17
4,9,20,1,13
4,9,20,2,17
4,9,20,3,15
4,9,20,4,14
4,9,20,5,18
4,9,20,6,12
4,9,20,7,17
4,9,20,8,13
4,9,20,9,7
4,9,20,10,8
4,9,20,11,11
4,9,20,12,10
4,9,20,13,9
4,9,20,14,11
4,9,20,15,12
4,9,20,16,17
4,9,20,17,20
4,9,20,18,31
4,9,20,19,43
4,9,20,20,80
4,9,20,21,113
4,9,20,22,141
4,9,20,23,136
4,9,20,24,145
4,9,20,25,173
4,9,20,26,154
4,9,20,27,144
4,9,20,28,142
4,9,20,29,144
4,9,20,30,123
4,9,20,31,137
4,9,20,32,114
4,9,20,33,120
4,9,20,34,102
4,9,20,35,111
4,9,20,36,101
4,9,20,37,122
4,9,20,38,133
4,9,20,39,130
4,9,20,40,143
4,9,20,41,136
4,9,20,42,131
4,9,20,43,141
4,9,20,44,122
4,9,20,45,124
4,9,20,46,132
4,9,20,47,131
4,9,20,48,122
4,9,20,49,113
4,9,20,50,122
4,9,20,51,126
4,9,20,52,116
4,9,20,53,95
4,9,20,54,81
4,9,20,55,100
4,9,20,56,63
4,9,20,57,59
4,9,20,58,52
4,9,20,59,48
4,9,20,60,62
4,9,20,61,55
4,9,20,62,45
4,9,20,63,47
4,9,20,64,38
4,9,20,65,32
4,9,20,66,27
4,9,20,67,22
4,9,20,68,29
4,9,20,69,13
4,9,20,70,27
4,9,20,71,23
4,9,21,0,19
4,9,21,1,17
4,9,21,2,13
4,9,21,3,17
4,9,21,4,16
4,9,21,5,17
4,9,21,6,9
4,9,21,7,12
4,9,21,8,13
4,9,21,9,14
4,9,21,10,10
4,9,21,11,11
4,9,21,12,14
4,9,21,13,12
4,9,21,14,15
4,9,21,15,16
4,9,21,16,16
4,9,21,17,25
4,9,21,18,32
4,9,21,19,47
4,9,21,20,85
4,9,21,21,116
4,9,21,22,133
4,9,21,23,151
4,9,21,24,135
4,9,21,25,163
4,9,21,26,120
4,9,21,27,139
4,9,21,28,120
4,9,21,29,130
4,9,21,30,114
4,9,21,31,115
4,9,21,32,118
4,9,21,33,76
4,9,21,34,101
4,9,21,35,97
4,9,21,36,68
4,9,21,37,79
4,9,21,38,110
4,9,21,39,99
4,9,21,40,113
4,9,21,41,95
4,9,21,42,108
4,9,21,43,93
4,9,21,44,102
4,9,21,45,113
4,9,21,46,114
4,9,21,47,89
4,9,21,48,109
4,9,21,49,118
4,9,21,50,124
4,9,21,51,118
4,9,21,52,116
4,9,21,53,100
4,9,21,54,90
4,9,21,55,72
4,9,21,56,52
4,9,21,57,64
4,9,21,58,48
4,9,21,59,65
4,9,21,60,42
4,9,21,61,40
4,9,21,62,42
4,9,21,63,42
4,9,21,64,43
4,9,21,65,35
4,9,21,66,24
4,9,21,67,33
4,9,21,68,17
4,9,21,69,23
4,9,21,70,24
4,9,21,71,18
4,9,22,0,11
4,9,22,1,13
4,9,22,2,12
4,9,22,3,16
4,9,22,4,10
4,9,22,5,13
4,9,22,6,15
4,9,22,7,8
4,9,22,8,12
4,9,22,9,16
4,9,22,10,18
4,9,22,11,12
4,9,22,12,11
4,9,22,13,16
4,9,22,14,10
4,9,22,15,16
4,9,22,16,20
4,9,22,17,24
4,9,22,18,26
4,9,22,19,33
4,9,22,20,100
4,9,22,21,122
4,9,22,22,112
4,9,22,23,134
4,9,22,24,164
4,9,22,25,160
4,9,22,26,172
4,9,22,27,151
4,9,22,28,132
4,9,22,29,101
4,9,22,30,92
4,9,22,31,112
4,9,22,32,100
4,9,22,33,87
4,9,22,34,107
4,9,22,35,91
4,9,22,36,75
4,9,22,37,91
4,9,22,38,101
4,9,22,39,106
4,9,22,40,98
4,9,22,41,102
4,9,22,42,133
4,9,22,43,104
4,9,22,44,98
4,9,22,45,100
4,9,22,46,121
4,9,22,47,120
4,9,22,48,106
4,9,22,49,132
4,9,22,50,146
4,9,22,51,131
4,9,22,52,122
4,9,22,53,117
4,9,22,54,83
4,9,22,55,86
4,9,22,56,65
4,9,22,57,47
4,9,22,58,52
4,9,22,59,39
4,9,22,60,50
4,9,22,61,42
4,9,22,62,37
4,9,22,63,41
4,9,22,64,27
4,9,22,65,32
4,9,22,66,27
4,9,22,67,23
4,9,22,68,17
4,9,22,69,13
4,9,22,70,7
4,9,22,71,12
4,9,23,0,17
4,9,23,1,12
4,9,23,2,15
4,9,23,3,16
4,9,23,4,12
4,9,23,5,19
4,9,23,6,11
4,9,23,7,14
4,9,23,8,17
4,9,23,9,14
4,9,23,10,11
4,9,23,11,12
4,9,23,12,12
4,9,23,13,11
4,9,23,14,10
4,9,23,15,9
4,9,23,16,16
4,9,23,17,25
4,9,23,18,23
4,9,23,19,60
4,9,23,20,69
4,9,23,21,118
4,9,23,22,132
4,9,23,23,152
4,9,23,24,149
4,9,23,25,132
4,9,23,26,161
4,9,23,27,176
4,9,23,28,157
4,9,23,29,137
4,9,23,30,109
4,9,23,31,106
4,9,23,32,108
4,9,23,33,87
4,9,23,34,93
4,9,23,35,83
4,9,23,36,86
4,9,23,37,124
4,9,23,38,110
4,9,23,39,117
4,9,23,40,108
4,9,23,41,134
4,9,23,42,161
4,9,23,43,132
4,9,23,44,150
4,9,23,45,164
4,9,23,46,150
4,9,23,47,182
4,9,23,48,155
4,9,23,49,137
4,9,23,50,146
4,9,23,51,130
4,9,23,52,108
4,9,23,53,137
4,9,23,54,98
4,9,23,55,129
4,9,23,56,80
4,9,23,57,63
4,9,23,58,70
4,9,23,59,50
4,9,23,60,54
4,9,23,61,42
4,9,23,62,49
4,9,23,63,45
4,9,23,64,45
4,9,23,65,45
4,9,23,66,30
4,9,23,67,28
4,9,23,68,19
4,9,23,69,15
4,9,23,70,16
4,9,23,71,13
4,9,24,0,14
4,9,24,1,14
4,9,24,2,24
4,9,24,3,19
4,9,24,4,20
4,9,24,5,12
4,9,24,6,16
4,9,24,7,16
4,9,24,8,14
4,9,24,9,11
4,9,24,10,11
4,9,24,11,16
4,9,24,12,12
4,9,24,13,14
4,9,24,14,13
4,9,24,15,8
4,9,24,16,12
4,9,24,17,34
4,9,24,18,35
4,9,24,19,52
4,9,24,20,75
4,9,24,21,83
4,9,24,22,88
4,9,24,23,104
4,9,24,24,114
4,9,24,25,121
4,9,24,26,127
4,9,24,27,117
4,9,24,28,113
4,9,24,29,134
4,9,24,30,121
4,9,24,31,119
4,9,24,32,122
4,9,24,33,115
4,9,24,34,87
4,9,24,35,104
4,9,24,36,107
4,9,24,37,104
4,9,24,38,114
4,9,24,39,122
4,9,24,40,122
4,9,24,41,120
4,9,24,42,122
4,9,24,43,116
4,9,24,44,112
4,9,24,45,153
4,9,24,46,157
4,9,24,47,110
4,9,24,48,140
4,9,24,49,135
4,9,24,50,152
4,9,24,51,167
4,9,24,52,124
4,9,24,53,102
4,9,24,54,108
4,9,24,55,108
4,9,24,56,92
4,9,24,57,68
4,9,24,58,78
4,9,24,59,59
4,9,24,60,70
4,9,24,61,43
4,9,24,62,64
4,9,24,63,56
4,9,24,64,54
4,9,24,65,43
4,9,24,66,38
4,9,24,67,34
4,9,24,68,22
4,9,24,69,38
4,9,24,70,19
4,9,24,71,18
4,9,25,0,15
4,9,25,1,18
4,9,25,2,20
4,9,25,3,18
4,9,25,4,19
4,9,25,5,11
4,9,25,6,13
4,9,25,7,19
4,9,25,8,17
4,9,25,9,18
4,9,25,10,16
4,9,25,11,8
4,9,25,12,15
4,9,25,13,6
4,9,25,14,11
4,9,25,15,11
4,9,25,16,20
4,9,25,17,21
4,9,25,18,36
4,9,25,19,43
4,9,25,20,69
4,9,25,21,71
4,9,25,22,81
4,9,25,23,88
4,9,25,24,115
4,9,25,25,88
4,9,25,26,110
4,9,25,27,92
4,9,25,28,125
4,9,25,29,110
4,9,25,30,106
4,9,25,31,116
4,9,25,32,104
4,9,25,33,108
4,9,25,34,91
4,9,25,35,82
4,9,25,36,95
4,9,25,37,110
4,9,25,38,105
4,9,25,39,101
4,9,25,40,130
4,9,25,41,137
4,9,25,42,130
4,9,25,43,151
4,9,25,44,158
4,9,25,45,122
4,9,25,46,135
4,9,25,47,130
4,9,25,48,145
4,9,25,49,134
4,9,25,50,140
4,9,25,51,119
4,9,25,52,110
4,9,25,53,105
4,9,25,54,94
4,9,25,55,85
4,9,25,56,78
4,9,25,57,76
4,9,25,58,78
4,9,25,59,53
4,9,25,60,70
4,9,25,61,57
4,9,25,62,65
4,9,25,63,46
4,9,25,64,46
4,9,25,65,33
4,9,25,66,33
4,9,25,67,30
4,9,25,68,15
4,9,25,69,22
4,9,25,70,27
4,9,25,71,18
4,9,26,0,15
4,9,26,1,16
4,9,26,2,16
4,9,26,3,21
4,9,26,4,12
4,9,26,5,11
4,9,26,6,9
4,9,26,7,12
4,9,26,8,22
4,9,26,9,11
4,9,26,10,10
4,9,26,11,17
4,9,26,12,18
4,9,26,13,16
4,9,26,14,17
4,9,26,15,9
4,9,26,16,16
4,9,26,17,26
4,9,26,18,42
4,9,26,19,67
4,9,26,20,92
4,9,26,21,159
4,9,26,22,162
4,9,26,23,151
4,9,26,24,180
4,9,26,25,172
4,9,26,26,170
4,9,26,27,136
4,9,26,28,148
4,9,26,29,117
4,9,26,30,112
4,9,26,31,105
4,9,26,32,100
4,9,26,33,103
4,9,26,34,74
4,9,26,35,112
4,9,26,36,66
4,9,26,37,82
4,9,26,38,95
4,9,26,39,98
4,9,26,40,117
4,9,26,41,111
4,9,26,42,104
4,9,26,43,146
4,9,26,44,117
4,9,26,45,97
4,9,26,46,116
4,9,26,47,98
4,9,26,48,118
4,9,26,49,121
4,9,26,50,136
4,9,26,51,120
4,9,26,52,106
4,9,26,53,101
4,9,26,54,95
4,9,26,55,88
4,9,26,56,62
4,9,26,57,64
4,9,26,58,49
4,9,26,59,48
4,9,26,60,49
4,9,26,61,40
4,9,26,62,49
4,9,26,63,46
4,9,26,64,38
4,9,26,65,42
4,9,26,66,30
4,9,26,67,26
4,9,26,68,15
4,9,26,69,17
4,9,26,70,19
4,9,26,71,14
4,9,27,0,14
4,9,27,1,17
4,9,27,2,14
4,9,27,3,23
4,9,27,4,20
4,9,27,5,12
4,9,27,6,11
4,9,27,7,11
4,9,27,8,14
4,9,27,9,12
4,9,27,10,12
4,9,27,11,12
4,9,27,12,12
4,9,27,13,16
4,9,27,14,21
4,9,27,15,14
4,9,27,16,9
4,9,27,17,19
4,9,27,18,33
4,9,27,19,41
4,9,27,20,71
4,9,27,21,113
4,9,27,22,139
4,9,27,23,142
4,9,27,24,188
4,9,27,25,137
4,9,27,26,189
4,9,27,27,150
4,9,27,28,127
4,9,27,29,123
4,9,27,30,136
4,9,27,31,118
4,9,27,32,99
4,9,27,33,102
4,9,27,34,99
4,9,27,35,86
4,9,27,36,97
4,9,27,37,93
4,9,27,38,102
4,9,27,39,129
4,9,27,40,119
4,9,27,41,113
4,9,27,42,91
4,9,27,43,115
4,9,27,44,108
4,9,27,45,108
4,9,27,46,118
4,9,27,47,114
4,9,27,48,115
4,9,27,49,83
4,9,27,50,153
4,9,27,51,138
4,9,27,52,140
4,9,27,53,104
4,9,27,54,92
4,9,27,55,72
4,9,27,56,74
4,9,27,57,51
4,9,27,58,65
4,9,27,59,64
4,9,27,60,56
4,9,27,61,51
4,9,27,62,29
4,9,27,63,36
4,9,27,64,41
4,9,27,65,32
4,9,27,66,32
4,9,27,67,21
4,9,27,68,24
4,9,27,69,4
4,9,27,70,15
4,9,27,71,14
4,9,28,0,16
4,9,28,1,11
4,9,28,2,19
4,9,28,3,23
4,9,28,4,29
4,9,28,5,13
4,9,28,6,14
4,9,28,7,14
4,9,28,8,16
4,9,28,9,20
4,9,28,10,7
4,9,28,11,13
4,9,28,12,10
4,9,28,13,19
4,9,28,14,8
4,9,28,15,14
4,9,28,16,13
4,9,28,17,18
4,9,28,18,28
4,9,28,19,37
4,9,28,20,84
4,9,28,21,119
4,9,28,22,132
4,9,28,23,135
4,9,28,24,139
4,9,28,25,148
4,9,28,26,156
4,9,28,27,145
4,9,28,28,132
4,9,28,29,133
4,9,28,30,100
4,9,28,31,92
4,9,28,32,96
4,9,28,33,77
4,9,28,34,91
4,9,28,35,75
4,9,28,36,82
4,9,28,37,97
4,9,28,38,103
4,9,28,39,96
4,9,28,40,115
4,9,28,41,121
4,9,28,42,98
4,9,28,43,80
4,9,28,44,102
4,9,28,45,106
4,9,28,46,105
4,9,28,47,107
4,9,28,48,123
4,9,28,49,99
4,9,28,50,129
4,9,28,51,115
4,9,28,52,114
4,9,28,53,125
4,9,28,54,77
4,9,28,55,66
4,9,28,56,70
4,9,28,57,49
4,9,28,58,46
4,9,28,59,63
4,9,28,60,53
4,9,28,61,52
4,9,28,62,56
4,9,28,63,47
4,9,28,64,35
4,9,28,65,28
4,9,28,66,18
4,9,28,67,17
4,9,28,68,17
4,9,28,69,25
4,9,28,70,22
4,9,28,71,18
4,9,29,0,13
4,9,29,1,17
4,9,29,2,7
4,9,29,3,17
4,9,29,4,21
